@relation words-weka.filters.unsupervised.attribute.Remove-R51

@attribute word1Length numeric
@attribute word2Length numeric
@attribute word2-word1Length numeric
@attribute word2-word1LengthAbs numeric
@attribute comProbabilityChar0Dist0 numeric
@attribute comProbabilityChar0Dist0DivWord2Length numeric
@attribute comProbabilityCharMDist0 numeric
@attribute comProbabilityChar0DistM numeric
@attribute comProbabilityCharMDistM numeric
@attribute comWeightedTotalProbabilityDist0 numeric
@attribute comWeightedTotalProbabilityDist1 numeric
@attribute comWeightedTotalProbabilityDistM numeric
@attribute comWeightedTotalProbability numeric
@attribute comNormWeightedTotalProbability numeric
@attribute comWeightedTotalProbability(WTPS)DivWord1Length numeric
@attribute comWeightedTotalProbability(WTPS)DivWord2Length numeric
@attribute comWeightedTotalProbability(WTPS)Div numeric
@attribute comMagicalColumnDiv(COD) numeric
@attribute comMagicalColumnDiv2(COD) numeric
@attribute rlmMclcs numeric
@attribute rlmNormMclcs numeric
@attribute rlmTotalLength(SO_ou_RLMSO) numeric
@attribute rlmNormTotalLength(SO_ou_RLMSO_div) numeric
@attribute rlmTotalLength(SO_ou_RLMSO)DivWord2Length numeric
@attribute rlmTotalLength(WSO_ou_RLMWSO)Weighted numeric
@attribute rlmTotalLengthWeightedInv numeric
@attribute rlmMaxLengthOccurrences(MO) numeric
@attribute rlmMaxLength(MORL) numeric
@attribute rlmMinLengthMaxOccurrences(MLMO) numeric
@attribute rlmMaxOccurrencesMinLength(MOML) numeric
@attribute mi0 numeric
@attribute mi1 numeric
@attribute mi2 numeric
@attribute mi3 numeric
@attribute mi4 numeric
@attribute meanMI numeric
@attribute weightedMeanMI numeric
@attribute wmi0 numeric
@attribute wmi1 numeric
@attribute wmi2 numeric
@attribute wmi3 numeric
@attribute wmi4 numeric
@attribute meanWMI numeric
@attribute weightedMeanWMI numeric
@attribute nlcs numeric
@attribute mclcs00 numeric
@attribute mclcs01 numeric
@attribute mclcsLength/2Length/2 numeric
@attribute nmclcs numeric
@attribute damerau numeric
@attribute levenshtein numeric
@attribute dice numeric
@attribute hamming numeric
@attribute classe {true,false}

@data
7,8,1,1,0,0,0,0,0,-2,3,-2,-5,0.446429,-0.714286,-0.625,-8.333333,-4,3.5,1,0.017857,6,0.642857,0.75,6,6,6,1,1,6,1.277034,1.277034,1.277034,1.433979,1.433979,1.211657,3.444668,0.638517,0.977026,0.699038,0.716989,0.716989,0.680647,1.941705,0.285714,0,3,2,0.160714,5,5,1,4,false
12,4,-8,8,0,0,0,0,0,-4,-4,-4,-16,5.333333,-1.333333,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.866434,1.039721,0.866434,1.039721,1.213008,0.762462,1.935036,0.433217,0.51986,0.433217,0.51986,0.606504,0.381231,0.967518,0,0,0,0,0,12,12,1,12,true
4,5,1,1,0.333333,0.066667,0,0,0,3,1,-1,1,0.05,0.25,0.2,-1.666667,7,4,2,0.2,5,1.25,1,6,5,4,1,1,4,1.039721,1.039721,1.213008,1.213008,1.039721,0.901091,2.267169,0.953077,0.606504,0.606504,0.606504,0.51986,0.554518,1.610123,0.45,3,1,1,0.45,2,2,1,1,false
13,6,-7,7,0,0,0,0,0,6,2,0,8,0.820513,0.615385,1.333333,3.5,29,5,3,0.115385,11,1.551282,1.833333,15,10,8,2,1,8,1.926914,1.329661,1.445186,1.56071,1.56071,1.340556,4.035912,1.628288,0.698619,0.722593,0.780355,0.780355,0.770081,2.699681,0.320513,4,1,0,0.205128,9,9,0.866667,8,false
4,4,0,0,0,0,0,0,0,-2,0,-2,-4,1,-1,-1,-4,-2,0.5,1,0.0625,2,0.25,0.5,2,2,2,1,1,2,1.386294,0.693147,1.386294,0.693147,1.386294,0.831777,2.368253,0.693147,0.433217,0.693147,0.433217,0.693147,0.450546,1.249109,0.0625,0,1,0,0.0625,4,4,1,3,false
5,4,-1,1,0,0,0,0,0,-4,-4,-4,-16,12.8,-3.2,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.693147,0.693147,0.554518,1.444057,0,0,0,0,0,5,5,1,5,true
12,7,-5,5,0,0,0,0,0,-6,-6,-6,-42,21,-3.5,-6,-42,0,0,1,0.011905,1,0.011905,0.142857,1,1,1,1,1,1,1.648847,1.747868,1.846889,1.94591,1.846889,1.578895,4.551776,0.824423,0.873934,0.923445,0.972955,0.923445,0.806822,2.295744,0.011905,0,0,0,0.011905,12,12,1,11,true
14,8,-6,6,0,0,0,0,0,-5,-3,-5,-38,12.892857,-2.714286,-4.75,-39,12,2,2,0.035714,4,0.142857,0.5,5,4,3,1,1,3,2.079441,2.079441,2.079441,2.079441,2.079441,1.848392,5.651624,1.039721,1.039721,1.039721,1.169686,1.039721,0.938637,2.858303,0.080357,0,2,1,0.035714,12,12,1,11,false
14,7,-7,7,0,0,0.5,0,0,0,-2,-2,-10,1.020408,-0.714286,-1.428572,-11,17,3,1,0.010204,6,0.367347,0.857143,6,6,6,1,1,6,1.549826,1.450805,1.450805,1.450805,1.549826,1.306587,3.897058,1.00339,0.814886,0.725403,0.725403,0.864396,0.721598,2.26281,0.163265,2,0,1,0.040816,11,11,1,10,false
2,3,1,1,0.5,0.166667,0.5,0,0,1,-1,-1,-1,0.166667,-0.5,-0.333333,-2,2,2,1,0.166667,2,0.666667,0.666667,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.693147,0.346574,0.346574,0.693147,0.693147,0.346574,0.866434,0.666667,2,0,1,0.666667,1,1,1,0,false
9,7,-2,2,0,0,0.2,0,0,5,-1,-1,-1,0.015873,-0.111111,-0.142857,-5.8,20,5,5,0.396825,16,4.063492,2.285714,36,10,6,3,1,6,1.747868,1.747868,1.747868,1.747868,1.747868,1.529384,4.531972,1.519391,0.873934,0.873934,0.873934,0.963417,0.85656,2.92934,0.396825,5,0,0,0.396825,4,4,0.5,4,false
12,3,-9,9,0,0,0,0,0,-3,-3,-3,-9,2.25,-0.75,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.636514,0.636514,0.867563,1.098612,1.098612,0.535148,1.243959,0.318257,0.318257,0.433782,0.549306,0.549306,0.267574,0.62198,0,0,0,0,0,12,12,1,12,true
13,18,5,5,0,0,0,0,0,-6,-6,-6,-88,33.094017,-6.769231,-4.888889,-96.5,-22,13,3,0.038462,19,1.542735,1.055556,24,17,15,2,1,15,1.93819,1.93819,2.022699,2.022699,1.96938,1.866148,6.299303,0.969095,0.969095,1.128675,1.155334,1.280646,1.015921,3.360549,0.42735,0,0,1,0.038462,12,12,0.925926,5,false
10,7,-3,3,0.333333,0.047619,0.333333,0,0,2,1,-2,-7,0.7,-0.7,-1,-11.166666,23,5,2,0.057143,7,0.7,1,9,6,5,2,1,5,1.648847,1.648847,1.648847,1.549826,1.648847,1.430363,4.250469,1.191894,0.824423,0.824423,0.774913,0.824424,0.761116,2.492705,0.228571,3,2,0,0.128571,7,7,1,6,false
5,4,-1,1,0,0,0,0,0,-2,-3,-3,-11,6.05,-2.2,-2.75,-11,2,1,1,0.05,1,0.05,0.25,1,1,1,1,1,1,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.866434,0.693147,0.693147,0.693147,0.693147,0.589175,1.617343,0.05,1,0,0,0.05,4,4,1,4,true
9,8,-1,1,0,0,0,0,0,-7,-7,-7,-54,40.5,-6,-6.75,-54,-19,0,1,0.013889,2,0.055556,0.25,2,2,2,1,1,2,1.213008,1.299651,1.299651,1.299651,1.213008,1.126364,3.413853,0.606504,0.649825,0.736469,0.736469,0.606504,0.582436,1.757469,0.013889,0,0,0,0.013889,9,9,1,8,true
9,6,-3,3,0,0,0,0,0,-6,-6,-6,-36,24,-4,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,0.89588,0.89588,0.89588,0.89588,0.767897,2.194905,0,0,0,0,0,9,9,1,9,true
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
5,7,2,2,0,0,0,0,0,-4,1,-4,-21,12.6,-4.2,-3,-24.333332,1,3,2,0.114286,6,1.028571,0.857143,7,6,5,1,1,5,1.19355,1.698695,1.19355,1.19355,1.05492,1.055711,2.950118,0.596775,1.376808,0.596775,0.596775,0.549774,0.619484,1.743252,0.114286,0,3,2,0.257143,4,4,1,3,false
4,6,2,2,0,0,0,0,0,-4,-2,-4,-22,20.166667,-5.5,-3.666667,-23,4,2,2,0.166667,3,0.375,0.5,4,3,2,1,1,2,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,1.039721,0.693147,0.693147,0.693147,0.623832,1.617343,0.166667,0,2,2,0.166667,4,4,1,3,false
8,4,-4,4,0,0,0,0,0,-4,-4,-4,-16,8,-2,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.039721,1.039721,1.039721,1.039721,1.039721,0.831777,2.166085,0.51986,0.51986,0.51986,0.51986,0.51986,0.415888,1.083042,0,0,0,0,0,8,8,1,8,true
8,12,4,4,0,0,0,0,0,-6,-5,-5,-67,46.760417,-8.375,-5.583334,-67,-26,3,1,0.010417,6,0.375,0.5,6,6,6,1,1,6,1.992798,1.992798,1.992798,1.992798,1.992798,1.761749,5.40531,0.996399,1.126364,0.996399,1.083042,1.126364,0.94345,2.844688,0.260417,0,1,0,0.010417,10,10,1,4,false
2,2,0,0,0,0,0,0,0,-2,-2,-2,-4,4,-2,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,2,2,?,2,true
2,3,1,1,0,0,0,0,0,-3,-3,-3,-9,13.5,-4.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,3,3,1,2,true
9,6,-3,3,0,0,0,0,0,-4,-4,-3,-23,9.796296,-2.555556,-3.833333,-23,1,1,1,0.018519,2,0.074074,0.333333,2,2,2,1,1,2,1.329661,1.329661,1.329661,1.445186,1.445186,1.205724,3.348164,0.664831,0.664831,0.814144,0.722593,0.722593,0.624192,1.723853,0.074074,0,0,0,0.018519,8,8,1,7,true
11,8,-3,3,0,0,0,0,0,-4,0,-4,-28,8.909091,-2.545454,-3.5,-31,16,4,4,0.181818,11,1.375,1.375,21,8,5,2,1,5,1.819511,1.906154,1.906154,1.906155,1.819511,1.646224,5.039035,0.909756,0.953077,1.039721,0.953077,0.909756,0.832739,2.548399,0.181818,0,4,0,0.181818,8,8,0.733333,7,false
4,1,-3,3,0,0,0,0,0,-1,-1,-1,-1,0.25,-0.25,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
11,8,-3,3,0,0,0,0,0,-6,-6,-6,-48,26.181818,-4.363637,-6,-48,0,0,1,0.011364,2,0.045455,0.25,2,2,2,1,1,2,1.126364,1.472938,1.039721,1.386294,1.039721,1.058975,3.264187,0.563182,0.996399,0.51986,0.693147,0.51986,0.558369,1.762058,0.045455,0,0,2,0.045455,9,9,1,9,false
9,10,1,1,0,0,0.5,0,0,0,-2,-3,-23,5.877778,-2.555556,-2.3,-25.5,19,6,2,0.044444,10,1.111111,1,11,10,9,1,1,9,1.889159,1.889159,1.889159,1.966176,1.889159,1.764474,5.430715,1.111699,1.066648,1.066648,0.983088,1.188716,0.985705,3.076601,0.4,2,1,0,0.044444,8,8,1,3,false
13,11,-2,2,0,0,0,0,0,-11,-11,-11,-121,102.384615,-9.307693,-11,-121,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,2.208855,2.208855,2.145842,2.145842,2.145842,1.982775,6.580428,1.104428,1.104428,1.072921,1.072921,1.072921,0.991387,3.290214,0,0,0,0,0,13,13,1,13,true
2,2,0,0,1,0.5,0,0,0,0,-1,-1,-1,0.25,-0.5,-0.5,-1,1,1,1,0.25,1,0.25,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.51986,0.346574,0.51986,0.51986,0.51986,0.288811,0.693147,0.25,1,0,0,0.25,1,1,?,1,false
4,5,1,1,0,0,0,0,0,-1,-3,-3,-13,8.45,-3.25,-2.6,-13,2,1,1,0.05,2,0.2,0.4,2,2,2,1,1,2,1.039721,1.213008,1.213008,1.039721,1.039721,0.901091,2.310491,0.606504,0.606504,0.606504,0.51986,0.606504,0.467874,1.241889,0.05,1,0,0,0.05,4,4,1,3,true
2,3,1,1,0.5,0.166667,0.5,0,0,3,0,0,5,4.166667,2.5,1.666667,3.5,2,2,1,0.166667,3,1.5,1,3,3,3,1,1,3,0.346574,0.346574,0,0.346574,0.346574,0.231049,0.51986,0.346574,0.173287,0,0.346574,0.346574,0.173287,0.433217,0.666667,2,0,1,0.666667,1,1,1,0,false
2,2,0,0,0.5,0.25,0.5,0,0,2,0,0,2,1,1,1,1,2,2,1,0.25,2,1,1,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.693147,0.346574,0.693147,0.693147,0.693147,0.346574,0.866434,1,2,0,1,1,0,0,?,0,false
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
5,3,-2,2,0,0,0,0,0,-3,-3,-3,-9,5.4,-1.8,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.636514,0.636514,0.405465,0.405465,0.636514,0.419623,1.089926,0.318257,0.318257,0.202733,0.202733,0.318257,0.209812,0.544963,0,0,0,0,0,5,5,1,5,true
12,1,-11,11,0,0,0,0,0,-1,-1,-1,-1,0.083333,-0.083333,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,12,false
14,4,-10,10,0,0,0,0,0,-4,-4,-4,-16,4.571429,-1.142857,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.039721,1.039721,1.213008,1.213008,1.213008,0.901091,2.267169,0.51986,0.51986,0.606504,0.606504,0.606504,0.450546,1.133584,0,0,0,0,0,14,14,1,14,true
14,10,-4,4,0,0,0,0,0,-5,-6,-6,-59,24.864286,-4.214286,-5.9,-59,7,1,2,0.028571,6,0.257143,0.6,7,6,5,1,1,5,2.025326,2.025326,2.094641,2.094641,2.094641,1.916822,6.066014,1.127792,1.012663,1.04732,1.04732,1.04732,1.004441,3.19879,0.114286,1,0,0,0.028571,13,13,1,10,false
11,6,-5,5,0,0,0,0,0,-4,-4,-4,-24,8.727273,-2.181818,-4,-24,0,0,1,0.015152,2,0.060606,0.333333,2,2,2,1,1,2,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,0.89588,0.89588,0.89588,1.045193,0.810558,2.249653,0.060606,0,0,0,0.015152,10,10,1,9,true
13,4,-9,9,0,0,0,0,0,-2,-2,-2,-8,1.230769,-0.615385,-2,-8,0,0,2,0.076923,4,0.307692,1,5,4,3,1,1,3,1.039721,1.213008,1.039721,1.039721,1.039721,0.866434,2.252728,0.51986,0.606504,0.51986,0.51986,0.779791,0.433217,1.126364,0.076923,0,0,0,0.076923,11,11,1,11,false
14,11,-3,3,0,0,0,0,0,-7,-5,-6,-67,29.149351,-4.785714,-6.090909,-70.33333,27,6,2,0.025974,7,0.318182,0.636364,8,7,6,1,1,6,1.893788,1.830775,1.893788,1.893788,1.956802,1.699215,5.649316,0.946894,0.915387,0.946894,0.946894,0.978401,0.85869,2.835558,0.058442,0,1,0,0.058442,13,13,1,11,false
8,9,1,1,0,0,0,0,0,-5,-1,-5,-41,23.347222,-5.125,-4.555555,-44,12,4,3,0.125,7,0.680556,0.777778,11,6,4,2,1,4,2.079441,2.079441,2.079441,2.079441,2.079441,1.848392,5.651624,1.039721,1.559581,1.039721,1.039721,1.039721,0.981958,3.085742,0.222222,0,4,0,0.222222,5,5,0.846154,5,false
12,4,-8,8,0,0,0,0,0,-2,-1,-2,-7,1.020833,-0.583333,-1.75,-7,5,1,1,0.020833,2,0.083333,0.5,2,2,2,1,1,2,1.386294,1.213008,1.213008,1.213008,1.213008,1.005063,2.700386,0.693147,0.606504,0.606504,0.606504,0.606504,0.502532,1.350193,0.083333,0,1,0,0.020833,11,11,1,10,false
8,6,-2,2,0,0,0,0,0,-4,-4,-4,-24,12,-3,-4,-24,0,0,1,0.020833,2,0.083333,0.333333,2,2,2,1,1,2,1.329661,1.329661,1.329661,1.329661,1.445186,1.18922,3.319283,0.664831,0.814144,0.664831,0.664831,0.722593,0.615941,1.734298,0.083333,0,0,1,0.020833,7,7,1,6,false
11,6,-5,5,0,0,0,0,0,-4,-3,-4,-23,8.015152,-2.090909,-3.833333,-23,4,1,1,0.015152,2,0.060606,0.333333,2,2,2,1,1,2,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,1.045193,0.89588,0.89588,0.89588,0.789227,2.269562,0.060606,0,1,0,0.015152,10,10,1,9,true
7,9,2,2,0,0,0,0,0,-3,-1,-4,-32,16.253968,-4.571429,-3.555556,-34,13,4,3,0.142857,8,1.015873,0.888889,12,7,5,2,1,5,1.94591,1.94591,1.94591,1.94591,1.94591,1.702671,5.045467,1.111949,1.389936,0.972955,0.972955,0.972955,0.938207,2.893383,0.396825,1,3,2,0.142857,5,5,0.833333,2,false
4,5,1,1,0,0,0,0,0,-2,-2,-3,-13,8.45,-3.25,-2.6,-13,3,2,1,0.05,2,0.2,0.4,2,2,2,1,1,2,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.866434,0.866434,0.693147,0.693147,0.693147,0.623832,1.703987,0.2,1,1,1,0.05,4,4,1,2,false
4,3,-1,1,0,0,0,0,0,-3,-3,-3,-9,6.75,-2.25,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,4,4,1,4,true
8,3,-5,5,0,0,0,0,0,-3,-3,-3,-9,3.375,-1.125,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,8,8,1,8,false
4,6,2,2,0,0,0,0,0,-6,-6,-6,-36,54,-9,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.039721,1.039721,1.039721,1.039721,1.039721,0.831777,2.166085,0.51986,0.51986,0.51986,0.51986,0.51986,0.415888,1.083042,0,0,0,0,0,6,6,1,4,true
12,12,0,0,0,0,0,0,0,-3,-4,-6,-61,25.840278,-5.083334,-5.083334,-64.5,27,6,2,0.027778,9,0.5625,0.75,10,9,8,1,1,8,1.632631,1.632631,1.979205,2.046782,1.632631,1.687794,5.448295,0.965629,0.862091,1.110034,1.023391,0.890972,0.885396,2.964651,0.111111,2,1,0,0.027778,10,10,1,8,false
7,6,-1,1,0,0,0.5,0,0,0,-2,-2,-8,1.52381,-1.142857,-1.333333,-9,-1,3,2,0.095238,5,0.595238,0.833333,6,5,4,1,1,4,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,1.194506,0.89588,0.89588,1.045193,0.89588,0.853219,2.555746,0.380952,2,0,2,0.095238,5,5,1,3,false
5,6,1,1,0,0,0.5,0,0,0,-1,-2,-9,2.7,-1.8,-1.5,-10,8,3,1,0.033333,4,0.533333,0.666667,4,4,4,1,1,4,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,1.126607,0.965663,0.804719,0.804719,0.804719,0.751071,2.239801,0.533333,2,1,0,0.133333,3,4,1,1,false
4,5,1,1,0.5,0.1,0,0,0,0,-2,-2,-8,3.2,-2,-1.6,-9,4,2,2,0.2,4,0.8,0.8,5,4,3,1,1,3,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,1.039721,0.693147,0.693147,0.693147,0.866434,0.623832,1.79063,0.45,2,0,0,0.2,3,3,1,1,false
2,2,0,0,0,0,0,0,0,-2,-2,-2,-4,4,-2,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,2,2,?,2,true
13,5,-8,8,0,0,0,0,0,-4,-3,-4,-19,5.553846,-1.461538,-3.8,-19,5,1,1,0.015385,1,0.015385,0.2,1,1,1,1,1,1,1.609438,1.389715,1.169993,1.031364,1.031364,1.038646,3.158407,0.804719,0.694858,0.584996,0.515682,0.515682,0.519323,1.579203,0.015385,0,1,0,0.015385,13,13,1,12,true
5,4,-1,1,0,0,0.333333,0,0,2,-1,-1,-1,0.05,-0.2,-0.25,-3,6,3,3,0.45,6,1.8,1.5,10,5,3,2,1,3,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,1.213008,0.693147,0.693147,0.693147,0.693147,0.65849,1.963917,0.45,3,0,2,0.45,2,2,0.6,2,false
8,5,-3,3,0,0,0,0,0,-5,-5,-5,-25,15.625,-3.125,-5,-25,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.804719,0.670599,1.837442,0,0,0,0,0,8,8,1,8,true
10,8,-2,2,0,0,0,0,0,-8,-8,-8,-64,51.2,-6.4,-8,-64,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.732868,1.732868,1.732868,1.732868,1.732868,1.578835,4.759714,0.866434,0.866434,0.866434,0.866434,0.866434,0.789418,2.379857,0,0,0,0,0,10,10,1,10,true
11,6,-5,5,0,0,0,0,0,-4,-4,-4,-24,8.727273,-2.181818,-4,-24,0,0,1,0.015152,2,0.060606,0.333333,2,2,2,1,1,2,1.791759,1.791759,1.676235,1.676235,1.56071,1.436773,4.237703,0.89588,0.89588,0.987431,0.838117,0.929668,0.761047,2.198485,0.060606,0,0,1,0.015152,10,10,1,9,false
4,3,-1,1,0,0,0,0,0,-1,0,0,-2,0.333333,-0.5,-0.666667,-2,1,1,1,0.083333,2,0.333333,0.666667,2,2,2,1,1,2,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.732408,0.732408,0.549306,0.457755,1.068095,0.333333,0,1,0,0.083333,3,4,1,2,false
11,6,-5,5,0,0,0,0,0,-4,-4,-4,-24,8.727273,-2.181818,-4,-24,0,0,1,0.015152,2,0.060606,0.333333,2,2,2,1,1,2,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,0.89588,0.89588,0.89588,1.045193,0.789227,2.224768,0.060606,0,0,0,0.015152,10,10,1,9,false
4,3,-1,1,1,0.333333,0,0,0,0,-1,-1,-2,0.333333,-0.5,-0.666667,-2,2,1,1,0.083333,2,0.333333,0.666667,2,2,2,1,1,2,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.732408,0.732408,0.549306,0.549306,0.732408,0.503531,1.281714,0.333333,1,0,1,0.083333,2,2,1,2,false
12,5,-7,7,0,0,0,0,0,-3,-3,-2,-14,3.266667,-1.166667,-2.8,-14,4,1,1,0.016667,2,0.066667,0.4,2,2,2,1,1,2,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.804719,0.670599,1.837442,0.066667,0,0,0,0.016667,11,11,1,10,false
13,9,-4,4,0,0,1,0,0,-4,-3,-5,-42,15.076923,-3.230769,-4.666666,-43,16,3,2,0.034188,7,0.418803,0.777778,8,7,6,1,1,6,1.889159,1.889159,1.889159,1.966176,2.043192,1.77726,5.46992,1.028139,0.94458,1.066648,0.983088,1.188716,0.925905,2.892633,0.136752,1,2,0,0.034188,10,10,1,9,false
2,3,1,1,0,0,0,1,0,-1,0,0,-2,0.666667,-1,-0.666667,-2,-1,0,1,0.166667,2,0.666667,0.666667,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.51986,0.51986,0.346574,0.346574,0.288811,0.606504,0.666667,0,1,0,0.166667,2,2,1,0,false
10,4,-6,6,0,0,0,0,0,-2,-2,-2,-8,1.6,-0.8,-2,-8,0,0,2,0.1,4,0.4,1,5,4,3,1,1,3,1.213008,1.213008,1.386294,1.213008,1.213008,1.005063,2.584862,0.606504,0.866434,0.693147,0.606504,0.606504,0.554518,1.422396,0.1,0,0,0,0.1,8,8,1,8,false
2,2,0,0,0,0,0,1,0,-1,0,0,-1,0.25,-0.5,-0.5,-1,-1,0,1,0.25,1,0.25,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.51986,0.346574,0.346574,0.346574,0.288811,0.606504,0.25,0,1,0,0.25,2,2,?,1,false
6,4,-2,2,0,0,0,0,0,-3,-3,-3,-12,6,-2,-3,-12,0,0,1,0.041667,1,0.041667,0.25,1,1,1,1,1,1,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.866434,0.693147,0.589175,1.487378,0.041667,0,0,0,0.041667,6,6,1,5,true
6,6,0,0,0,0,0,0,0,-4,-4,-4,-24,16,-4,-4,-24,0,0,2,0.111111,3,0.25,0.5,4,3,2,1,1,2,1.329661,1.329661,1.329661,1.329661,1.329661,1.225032,3.357212,0.664831,0.664831,0.664831,0.664831,0.664831,0.655177,1.728377,0.111111,0,0,0,0.111111,5,5,1,4,false
14,9,-5,5,0,0,0,0,0,-7,-7,-7,-62,30.507937,-4.428571,-6.888889,-62,4,1,1,0.007937,2,0.031746,0.222222,2,2,2,1,1,2,1.966176,1.966176,1.966176,1.966176,1.966176,1.800365,5.604271,0.983088,0.983088,0.983088,0.983088,0.983088,0.912389,2.815699,0.031746,0,0,0,0.007937,14,14,1,12,true
9,9,0,0,0,0,0,0,0,-8,-8,-8,-71,62.234568,-7.888889,-7.888889,-71,-15,0,1,0.012346,1,0.012346,0.111111,1,1,1,1,1,1,2.043192,2.043192,2.043192,2.043192,2.043192,1.838873,5.780125,1.021596,1.021596,1.021596,1.021596,1.021596,0.931643,2.910407,0.012346,0,0,0,0.012346,9,9,1,8,true
7,4,-3,3,0,0,0,0,0,-3,-3,-3,-12,5.142857,-1.714286,-3,-12,0,0,1,0.035714,1,0.035714,0.25,1,1,1,1,1,1,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.866434,0.693147,0.589175,1.487378,0.035714,0,0,0,0.035714,6,6,1,6,true
